time,P,G(i),H_sun,T2m,WS10m,Int
20140115:0310,0.0,0.0,0.0,4.93,1.16,0.0
20140115:0410,0.0,0.0,0.0,4.92,1.14,0.0
20140115:0510,0.0,0.0,0.0,4.91,1.11,0.0
20140115:0610,0.0,0.0,0.0,4.91,1.09,0.0
20140115:0710,294764.4,24.6,11.06,5.99,1.16,0.0
20140115:0810,1600830.0,86.08,19.13,7.08,1.24,0.0
20140115:0910,1956981.6,102.17,25.19,8.16,1.31,0.0
20140115:1010,1210280.4,69.06,28.6,8.66,1.48,0.0
20140115:1110,1083272.4,63.38,28.92,9.16,1.65,0.0
20140115:1210,1204723.8,69.06,26.1,9.66,1.82,0.0
20140115:1310,1542618.0,84.19,20.51,9.23,1.53,0.0
20140115:1410,1023208.2,60.54,12.79,8.79,1.23,0.0
20140115:1510,50538.6,9.96,3.53,8.36,0.94,0.0
20140115:1610,0.0,0.0,0.0,7.85,0.98,0.0
20140115:1710,0.0,0.0,0.0,7.35,1.02,0.0
20140115:1810,0.0,0.0,0.0,6.84,1.06,0.0
20140115:1910,0.0,0.0,0.0,6.48,0.93,0.0
20140115:2010,0.0,0.0,0.0,6.12,0.8,0.0
20140115:2110,0.0,0.0,0.0,5.76,0.66,0.0
20140115:2210,0.0,0.0,0.0,5.58,0.81,0.0
20140115:2310,0.0,0.0,0.0,5.41,0.96,0.0
20140116:0010,0.0,0.0,0.0,5.23,1.1,0.0
20140116:0110,0.0,0.0,0.0,5.01,1.03,0.0
20140116:0210,0.0,0.0,0.0,4.78,0.95,0.0
20140116:0310,0.0,0.0,0.0,4.56,0.87,0.0
20140116:0410,0.0,0.0,0.0,4.34,0.85,0.0
20140116:0510,0.0,0.0,0.0,4.12,0.83,0.0
20140116:0610,0.0,0.0,0.0,3.91,0.81,0.0
20140116:0710,1493931.6,80.82,11.15,5.24,0.89,0.0
20140116:0810,6998405.4,315.99,19.25,6.57,0.97,0.0
20140116:0910,2218141.8,113.52,25.33,7.9,1.05,0.0
20140116:1010,3551196.6,171.49,28.78,8.36,0.97,0.0
20140116:1110,6211220.4,286.23,29.12,8.81,0.89,0.0
20140116:1210,5739438.6,266.15,26.3,9.27,0.81,0.0
20140116:1310,3077033.4,151.18,20.72,9.09,0.86,0.0
20140116:1410,9174475.8,420.08,12.99,8.9,0.91,0.0
20140116:1510,175429.8,18.1,3.72,8.72,0.97,0.0
20140116:1610,0.0,0.0,0.0,7.92,0.76,0.0
