time,P,G(i),H_sun,T2m,WS10m,Int
20140116:1610,0.0,0.0,0.0,10.54,0.94,0.0
20140116:1710,0.0,0.0,0.0,9.81,0.57,0.0
20140116:1810,0.0,0.0,0.0,9.07,0.21,0.0
20140116:1910,0.0,0.0,0.0,7.73,0.34,0.0
20140116:2010,0.0,0.0,0.0,6.4,0.47,0.0
20140116:2110,0.0,0.0,0.0,5.06,0.61,0.0
20140116:2210,0.0,0.0,0.0,4.64,0.63,0.0
20140116:2310,0.0,0.0,0.0,4.22,0.64,0.0
20140117:0010,0.0,0.0,0.0,3.79,0.66,0.0
20140117:0110,0.0,0.0,0.0,3.39,0.73,0.0
20140117:0210,0.0,0.0,0.0,2.98,0.8,0.0
20140117:0310,0.0,0.0,0.0,2.57,0.87,0.0
20140117:0410,0.0,0.0,0.0,2.67,0.8,0.0
20140117:0510,0.0,0.0,0.0,2.78,0.73,0.0
20140117:0610,0.0,0.0,0.0,2.88,0.66,0.0
20140117:0710,18305400.0,365.66,11.53,4.77,0.65,0.0
20140117:0810,27879600.0,554.84,19.42,6.66,0.64,0.0
20140117:0910,36935400.0,755.3,25.26,8.56,0.63,0.0
20140117:1010,39553800.0,817.12,28.44,9.84,0.88,0.0
20140117:1110,40141800.0,832.22,28.54,11.13,1.12,0.0
20140117:1210,37508400.0,773.56,25.53,12.41,1.37,0.0
20140117:1310,29093400.0,589.59,19.83,11.95,1.38,0.0
20140117:1410,19128600.0,390.95,12.04,11.49,1.39,0.0
20140117:1510,198600.0,12.67,2.77,11.04,1.41,0.0
20140117:1610,0.0,0.0,0.0,9.52,1.18,0.0
20140117:1710,0.0,0.0,0.0,8.01,0.95,0.0
20140117:1810,0.0,0.0,0.0,6.49,0.72,0.0
20140117:1910,0.0,0.0,0.0,5.83,0.82,0.0
20140117:2010,0.0,0.0,0.0,5.18,0.93,0.0
20140117:2110,0.0,0.0,0.0,4.52,1.03,0.0
20140117:2210,0.0,0.0,0.0,4.38,0.93,0.0
20140117:2310,0.0,0.0,0.0,4.24,0.82,0.0
20140118:0010,0.0,0.0,0.0,4.09,0.72,0.0
20140118:0110,0.0,0.0,0.0,4.05,0.83,0.0
20140118:0210,0.0,0.0,0.0,4.01,0.95,0.0
20140118:0310,0.0,0.0,0.0,3.97,1.06,0.0
20140118:0410,0.0,0.0,0.0,4.11,1.04,0.0
20140118:0510,0.0,0.0,0.0,4.24,1.02,0.0
20140118:0610,0.0,0.0,0.0,4.38,0.99,0.0
20140118:0710,7165800.0,153.13,11.64,5.89,0.84,0.0
20140118:0810,17763000.0,354.22,19.56,7.41,0.68,0.0
20140118:0910,19714800.0,395.8,25.42,8.93,0.52,0.0
20140118:1010,11073000.0,229.73,28.63,9.69,1.04,0.0
20140118:1110,10683000.0,222.64,28.74,10.45,1.55,0.0
20140118:1210,5301000.0,120.14,25.74,11.21,2.07,0.0
20140118:1310,4651800.0,107.24,20.04,10.62,1.73,0.0
20140118:1410,4008600.0,94.48,12.25,10.02,1.4,0.0
20140118:1510,61800.0,8.15,2.96,9.43,1.06,0.0
20140118:1610,0.0,0.0,0.0,8.84,0.91,0.0
20140118:1710,0.0,0.0,0.0,8.26,0.77,0.0
20140118:1810,0.0,0.0,0.0,7.68,0.62,0.0
20140118:1910,0.0,0.0,0.0,7.37,0.65,0.0
20140118:2010,0.0,0.0,0.0,7.06,0.69,0.0
20140118:2110,0.0,0.0,0.0,6.75,0.72,0.0
20140118:2210,0.0,0.0,0.0,6.59,0.72,0.0
20140118:2310,0.0,0.0,0.0,6.43,0.73,0.0
20140119:0010,0.0,0.0,0.0,6.27,0.73,0.0
20140119:0110,0.0,0.0,0.0,5.78,0.86,0.0
20140119:0210,0.0,0.0,0.0,5.29,1.0,0.0
20140119:0310,0.0,0.0,0.0,4.8,1.13,0.0
